file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\Instagram.java,com.prashant.solid.InterfaceSegregation.Model.Instagram,groupVideoCall/1[java.lang.String[]],false,17,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\Instagram.java,com.prashant.solid.InterfaceSegregation.Model.Instagram,publishPost/1[java.lang.Object],false,9,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Impl\WhatsApp.java,com.prashant.solid.InterfaceSegregation.Impl.WhatsApp,sendPhotosAndVideos/0,false,8,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Impl\WhatsApp.java,com.prashant.solid.InterfaceSegregation.Impl.WhatsApp,groupVideoCall/1[java.lang.String[]],false,12,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Impl\WhatsApp.java,com.prashant.solid.InterfaceSegregation.Impl.WhatsApp,chatWithFriend/0,false,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\OpenAndClose\EmailNotificationService.java,com.prashant.solid.OpenAndClose.EmailNotificationService,sendOTP/1[java.lang.String],false,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\OpenAndClose\EmailNotificationService.java,com.prashant.solid.OpenAndClose.EmailNotificationService,sendTransactionReport/1[java.lang.String],false,9,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\OpenAndClose\Notificationservice.java,com.prashant.solid.OpenAndClose.Notificationservice,sendTransactionReport/1[java.lang.String],false,7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\OpenAndClose\Notificationservice.java,com.prashant.solid.OpenAndClose.Notificationservice,sendOTP/1[java.lang.String],false,5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Phonepe.java,com.prashant.solid.InterfaceSegregation.Phonepe,payMoney/0,false,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Phonepe.java,com.prashant.solid.InterfaceSegregation.Phonepe,getScratchCard/0,false,8,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\OpenAndClose\MobileNotificationService.java,com.prashant.solid.OpenAndClose.MobileNotificationService,sendOTP/1[java.lang.String],false,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\OpenAndClose\MobileNotificationService.java,com.prashant.solid.OpenAndClose.MobileNotificationService,sendTransactionReport/1[java.lang.String],false,10,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\SingleResponsibility\PrinterService.java,com.prashant.solid.SingleResponsibility.PrinterService,printPassbook/0,false,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\OpenAndClose\WhatsAppNotificationService.java,com.prashant.solid.OpenAndClose.WhatsAppNotificationService,sendOTP/1[java.lang.String],false,5,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\OpenAndClose\WhatsAppNotificationService.java,com.prashant.solid.OpenAndClose.WhatsAppNotificationService,sendTransactionReport/1[java.lang.String],false,9,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Impl\SocialVideoCallManager.java,com.prashant.solid.InterfaceSegregation.Impl.SocialVideoCallManager,groupVideoCall/1[java.lang.String[]],false,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\SingleResponsibility\NotificationService.java,com.prashant.solid.SingleResponsibility.NotificationService,sendOTP/1[java.lang.String],false,4,0,0,0,0,3,1,6,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\dependecyInversion\DebitCard.java,com.prashant.solid.dependecyInversion.DebitCard,doTransaction/1[long],false,5,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Impl\Instagram.java,com.prashant.solid.InterfaceSegregation.Impl.Instagram,publishPost/1[java.lang.Object],false,5,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Impl\Instagram.java,com.prashant.solid.InterfaceSegregation.Impl.Instagram,sendPhotosAndVideos/0,false,13,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Impl\Instagram.java,com.prashant.solid.InterfaceSegregation.Impl.Instagram,chatWithFriend/0,false,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\UPIPayments.java,com.prashant.solid.InterfaceSegregation.UPIPayments,payMoney/0,false,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\UPIPayments.java,com.prashant.solid.InterfaceSegregation.UPIPayments,getScratchCard/0,false,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\SingleResponsibility\LoanService.java,com.prashant.solid.SingleResponsibility.LoanService,getLoanInterestInfo/1[java.lang.String],false,5,0,0,0,0,4,1,8,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,6,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\Facebook.java,com.prashant.solid.InterfaceSegregation.Model.Facebook,sendPhotosAndVideos/0,false,13,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\Facebook.java,com.prashant.solid.InterfaceSegregation.Model.Facebook,chatWithFriend/0,false,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\Facebook.java,com.prashant.solid.InterfaceSegregation.Model.Facebook,groupVideoCall/1[java.lang.String[]],false,17,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\Facebook.java,com.prashant.solid.InterfaceSegregation.Model.Facebook,publishPost/1[java.lang.Object],false,9,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\GooglePay.java,com.prashant.solid.InterfaceSegregation.GooglePay,payMoney/0,false,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\GooglePay.java,com.prashant.solid.InterfaceSegregation.GooglePay,getScratchCard/0,false,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\GooglePay.java,com.prashant.solid.InterfaceSegregation.GooglePay,getCashBackAsCreditBalance/0,false,13,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Paytm.java,com.prashant.solid.InterfaceSegregation.Paytm,payMoney/0,false,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Paytm.java,com.prashant.solid.InterfaceSegregation.Paytm,getScratchCard/0,false,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Impl\SocialMedia.java,com.prashant.solid.InterfaceSegregation.Impl.SocialMedia,sendPhotosAndVideos/0,false,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Impl\SocialMedia.java,com.prashant.solid.InterfaceSegregation.Impl.SocialMedia,chatWithFriend/0,false,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\SocialMedia.java,com.prashant.solid.InterfaceSegregation.Model.SocialMedia,sendPhotosAndVideos/0,false,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\SocialMedia.java,com.prashant.solid.InterfaceSegregation.Model.SocialMedia,chatWithFriend/0,false,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\SocialMedia.java,com.prashant.solid.InterfaceSegregation.Model.SocialMedia,groupVideoCall/1[java.lang.String[]],false,15,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\SocialMedia.java,com.prashant.solid.InterfaceSegregation.Model.SocialMedia,publishPost/1[java.lang.Object],false,9,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\Whatsapp.java,com.prashant.solid.InterfaceSegregation.Model.Whatsapp,sendPhotosAndVideos/0,false,12,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\Whatsapp.java,com.prashant.solid.InterfaceSegregation.Model.Whatsapp,chatWithFriend/0,false,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\Whatsapp.java,com.prashant.solid.InterfaceSegregation.Model.Whatsapp,groupVideoCall/1[java.lang.String[]],false,16,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Model\Whatsapp.java,com.prashant.solid.InterfaceSegregation.Model.Whatsapp,publishPost/1[java.lang.Object],false,8,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOPs-SOLID-Design-Principle-master\OOPs-SOLID-Design-Principle-master\src\main\java\com\prashant\solid\InterfaceSegregation\Impl\PostMediaManager.java,com.prashant.solid.InterfaceSegregation.Impl.PostMediaManager,publishPost/1[java.lang.Object],false,5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
