file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\PovrsinskiOblik.java,crtanje.PovrsinskiOblik,popuniOblik/1[java.awt.Graphics],false,9,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1025,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgKvadrat.java,crtanje.DlgKvadrat,main/1[java.lang.String[]],false,29,1,1,0,1,2,3,10,0,1,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,9,9,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgKvadrat.java,crtanje.DlgKvadrat,"upisi/2[int,int]",false,200,0,1,1,0,1,3,6,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgKvadrat.java,crtanje.DlgKvadrat,obrisiDugmice/0,false,215,0,1,1,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgKvadrat.java,crtanje.DlgKvadrat,getBojaIvice/0,false,232,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgKvadrat.java,crtanje.DlgKvadrat,getBojaUnutrasnjosti/0,false,236,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgKvadrat.java,crtanje.DlgKvadrat,isPotvrdjeno/0,false,240,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgKvadrat.java,crtanje.DlgKvadrat,DlgKvadrat/0,true,39,2,2,1,1,1,20,153,0,12,0,20,0,0,0,0,0,0,10,111,52,0,2,4,0,0,84,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgKvadrat.java,crtanje.DlgKvadrat,getDuzinaStranice/0,false,228,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgKvadrat.java,crtanje.DlgKvadrat,getXkoordinata/0,false,220,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgKvadrat.java,crtanje.DlgKvadrat,popuni/1[crtanje.Kvadrat],false,207,4,7,1,6,1,8,7,0,0,1,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgKvadrat.java,crtanje.DlgKvadrat,getYkoordinata/0,false,224,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgTacka.java,crtanje.DlgTacka$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],false,94,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgTacka.java,crtanje.DlgTacka$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],false,115,0,0,0,0,4,7,20,2,0,1,7,0,0,0,0,1,0,6,0,3,0,2,0,0,0,24,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\FrmCrtez.java,crtanje.FrmCrtez,FrmCrtez/0,true,37,1,3,1,2,1,14,247,0,12,0,14,0,0,0,0,0,0,20,20,14,0,0,5,0,0,92,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\FrmCrtez.java,crtanje.FrmCrtez,main/1[java.lang.String[]],false,22,0,1,0,1,1,1,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,9,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgTacka.java,crtanje.DlgTacka$Anonymous3,actionPerformed/1[java.awt.event.ActionEvent],false,146,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\FrmCrtez.java,crtanje.FrmCrtez$Anonymous4,mouseClicked/1[java.awt.event.MouseEvent],false,135,10,78,0,78,15,26,64,2,12,1,26,0,0,2,2,0,0,2,4,14,1,3,0,0,0,32,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\FrmCrtez.java,crtanje.FrmCrtez$Anonymous3,mouseClicked/1[java.awt.event.MouseEvent],false,127,0,78,0,78,1,1,4,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,9,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\FrmCrtez.java,crtanje.FrmCrtez$Anonymous6,mouseClicked/1[java.awt.event.MouseEvent],false,292,2,78,0,78,5,9,17,3,3,1,9,0,0,1,1,0,0,6,1,3,0,3,0,0,0,24,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgLinija.java,crtanje.DlgLinija$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],false,147,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\FrmCrtez.java,crtanje.FrmCrtez$Anonymous5,mouseClicked/1[java.awt.event.MouseEvent],false,211,13,78,0,78,15,54,77,2,12,1,54,0,0,1,0,0,0,4,0,13,0,4,0,0,0,33,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgLinija.java,crtanje.DlgLinija$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],false,165,0,0,0,0,6,7,24,2,0,1,7,0,0,0,0,1,0,8,0,5,0,2,0,0,0,28,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgLinija.java,crtanje.DlgLinija$Anonymous3,actionPerformed/1[java.awt.event.ActionEvent],false,198,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik,obrisiDugmice/0,false,244,0,1,1,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik,getBojaIvice/0,false,265,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik,main/1[java.lang.String[]],false,32,1,1,0,1,2,3,10,0,1,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,9,9,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik,getxKoordinata/0,false,249,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik,getBojaUnutrasnjosti/0,false,269,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik,getyKoordinata/0,false,253,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik,isPotvrdjeno/0,false,273,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik,getVisina/0,false,261,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik,"upisi/2[int,int]",false,228,0,1,1,0,1,3,6,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik,DlgPravougaonik/0,true,42,2,4,3,1,1,19,180,0,14,0,19,0,0,0,0,0,0,11,124,63,0,2,4,0,0,80,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik,popuni/1[crtanje.Pravougaonik],false,235,5,7,1,6,1,8,8,0,0,1,8,0,0,0,0,0,2,0,0,2,0,0,0,0,0,7,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik,getSirina/0,false,257,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\PnlCrtez.java,crtanje.PnlCrtez,getListaOblika/0,false,29,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\PnlCrtez.java,crtanje.PnlCrtez,PnlCrtez/0,true,12,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\PnlCrtez.java,crtanje.PnlCrtez,paint/1[java.awt.Graphics],false,17,2,2,0,2,3,7,10,0,2,1,7,0,0,1,0,0,1,0,0,2,0,2,0,0,0,11,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Oblik.java,crtanje.Oblik,setBoja/1[java.awt.Color],false,18,0,6,6,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Oblik.java,crtanje.Oblik,crtajSe/1[java.awt.Graphics],false,22,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Oblik.java,crtanje.Oblik,"sadrziKlik/2[int,int]",false,24,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Oblik.java,crtanje.Oblik,getBoja/0,false,14,0,10,10,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Oblik.java,crtanje.Oblik,selektovan/1[java.awt.Graphics],false,23,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Oblik.java,crtanje.Oblik,isSelektovan/0,false,26,0,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Oblik.java,crtanje.Oblik,Oblik/0,true,10,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Oblik.java,crtanje.Oblik,setSelektovan/1[boolean],false,30,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Pomerljiv.java,crtanje.Pomerljiv,"pomeriNa/2[int,int]",false,4,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],false,217,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik$Anonymous3,actionPerformed/1[java.awt.event.ActionEvent],false,176,1,0,0,0,8,7,30,4,0,1,7,0,0,0,0,1,0,10,2,5,0,3,0,0,0,31,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,Tacka/0,true,10,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,"pomeriNa/2[int,int]",false,56,1,3,3,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,"Tacka/3[int,int,java.awt.Color]",true,19,1,2,1,1,1,1,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,selektovan/1[java.awt.Graphics],false,43,1,2,2,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,"sadrziKlik/2[int,int]",false,49,2,2,0,2,2,1,4,2,0,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,7,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,toString/0,false,29,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,"Tacka/2[int,int]",true,14,0,10,10,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,setYkoordinata/1[int],false,73,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,getYkoordinata/0,false,69,0,20,20,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,udaljenost/1[crtanje.Tacka],false,24,1,4,4,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,6,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,setXkoordinata/1[int],false,65,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,crtajSe/1[java.awt.Graphics],false,34,3,3,0,3,2,5,6,0,0,1,5,1,1,0,0,0,0,0,4,0,4,1,0,0,0,11,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\Tacka.java,crtanje.Tacka,getXkoordinata/0,false,61,0,21,21,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],false,150,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgPravougaonik.java,crtanje.DlgPravougaonik$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],false,140,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\stek\DlgKvadrat.java,stek.DlgKvadrat,main/1[java.lang.String[]],false,30,1,1,0,1,2,3,10,0,1,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,9,9,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\stek\DlgKvadrat.java,stek.DlgKvadrat,getYkoordinata/0,false,254,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\stek\DlgKvadrat.java,stek.DlgKvadrat,getBojaUnutrasnjosti/0,false,266,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\stek\DlgKvadrat.java,stek.DlgKvadrat,getBojaIvice/0,false,262,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\stek\DlgKvadrat.java,stek.DlgKvadrat,isPotvrdjeno/0,false,270,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\stek\DlgKvadrat.java,stek.DlgKvadrat,DlgKvadrat/0,true,41,2,3,2,1,1,22,190,0,17,0,22,0,0,0,0,0,0,33,138,77,0,2,2,0,0,83,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\stek\DlgKvadrat.java,stek.DlgKvadrat,zamrzniPolja/0,false,242,0,1,1,0,1,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\stek\DlgKvadrat.java,stek.DlgKvadrat,getXkoordinata/0,false,250,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\stek\DlgKvadrat.java,stek.DlgKvadrat,popuniPolja/1[crtanje.Kvadrat],false,234,2,7,1,6,1,9,7,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\stek\DlgKvadrat.java,stek.DlgKvadrat,getDuzinaStranice/0,false,258,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgTacka.java,crtanje.DlgTacka,popuni/1[crtanje.Tacka],false,157,2,4,1,3,1,5,5,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgTacka.java,crtanje.DlgTacka,isPotvrdjeno/0,false,171,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgTacka.java,crtanje.DlgTacka,getXkoordinata/0,false,163,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgTacka.java,crtanje.DlgTacka,getYkoordinata/0,false,167,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgTacka.java,crtanje.DlgTacka,DlgTacka/0,true,33,2,3,2,1,1,19,119,0,9,0,19,0,0,0,0,0,0,8,78,38,0,2,3,0,0,68,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\OOP_Paint-master\src\crtanje\DlgTacka.java,crtanje.DlgTacka,getBoja/0,false,175,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
