file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\TextTipModel.java,model.TextTipModel,class,4,7,3,4,7,2,0,3,17,0.71428573,0.0952381,0.0952381,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,0,26,2,0,0,0,0,1,0,5,2,2,0,0,0,0,30,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\buildings\Shop_.java,model.buildings.Shop_,class,16,20,4,16,17,2,0,2,4,0.8125,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,4,1,1,3,0,0,0,0,1,60,2,1,0,0,1,1,15,7,1,6,2,0,0,0,47,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\Shop.java,ui.Shop,class,8,12,4,8,26,5,0,45,71,0.85555565,0.27272728,0.6818182,18,0,11,6,1,0,12,0,0,0,17,0,0,17,0,0,0,0,0,183,5,5,0,0,4,25,99,44,81,38,2,2,0,0,100,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\JPanelGame.java,ui.JPanelGame,class,19,32,13,19,18,5,0,16,106,0.90196085,0.00952381,0.00952381,17,0,15,2,0,0,15,0,0,0,21,0,2,19,0,0,0,0,0,119,12,1,0,0,0,7,41,40,4,22,1,0,0,0,58,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\BackgroundModel.java,model.BackgroundModel,class,2,4,2,2,5,2,0,1,4,0.4,0.3,0.3,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,17,1,0,0,0,0,2,0,4,1,1,0,0,0,0,27,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\Background.java,ui.Background,class,4,8,4,4,6,6,0,8,5,0.6111111,0.33333334,0.6666667,6,0,5,0,1,0,6,0,0,0,3,0,0,3,0,0,0,0,0,25,0,0,0,0,0,0,4,5,0,3,0,0,0,0,30,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\massage\MassageButton.java,ui.massage.MassageButton,class,2,6,4,2,14,5,0,15,1,0.71250004,0.5555556,0.7777778,10,0,9,1,0,0,9,0,0,0,8,0,0,8,0,0,0,0,0,58,2,0,0,0,0,11,5,15,4,8,2,0,0,0,36,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\util\MyThread.java,util.MyThread,class,2,4,2,2,6,1,0,4,0,0.33333334,1.0,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,1,0,2,0,0,1,27,0,1,0,1,0,0,1,2,0,3,2,0,0,0,12,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\main\Main.java,main.Main,class,3,4,1,3,3,1,0,1,0,0.0,0.0,0.0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1,0,1,0,2,0,2,1,0,0,0,12,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\buildings\House.java,model.buildings.House,class,2,3,1,2,11,2,0,1,19,0.85714287,0.04761905,0.04761905,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,1,46,7,1,2,0,2,7,13,9,8,5,2,0,0,0,32,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\PlayerInfo.java,ui.PlayerInfo$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\card\CrossingCard.java,model.card.CrossingCard,class,2,3,1,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,1,3,0,0,0,0,0,0,6,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\Shop.java,ui.Shop$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\card\TrapCard.java,model.card.TrapCard,class,2,3,1,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,1,3,0,0,0,0,0,0,6,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\Shop.java,ui.Shop$Anonymous2,anonymous,0,0,0,0,5,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,8,6,6,0,1,0,0,0,11,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\control\Control.java,control.Control$Anonymous1,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\buildings\Prison.java,model.buildings.Prison,class,2,4,2,2,3,2,0,0,3,0.8333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,14,2,0,0,0,0,4,0,2,0,2,0,0,0,0,21,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\util\FrameUtil.java,util.FrameUtil,class,0,3,3,0,1,1,0,5,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2,0,3,4,5,4,0,0,0,0,12,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\card\AddLevelCard.java,model.card.AddLevelCard,class,2,3,1,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,1,3,0,0,0,0,0,0,9,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\card\RobCard.java,model.card.RobCard,class,2,3,1,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,1,3,0,0,0,0,0,0,6,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\buildings\Hospital.java,model.buildings.Hospital,class,1,3,2,1,3,2,0,0,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,13,2,0,0,0,0,5,0,2,0,1,0,0,0,0,18,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\Effect.java,ui.Effect,class,4,6,2,4,8,6,0,11,2,0.6,0.4,0.6,5,0,4,0,1,0,5,0,0,0,3,0,0,3,0,0,0,0,0,29,0,0,0,0,4,0,6,8,12,7,2,0,0,0,32,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\massage\Massage.java,ui.massage.Massage$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\WaitFrame.java,ui.WaitFrame,class,1,3,2,1,1,6,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,2,2,0,0,0,0,0,0,0,9,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\massage\Massage.java,ui.massage.Massage$Anonymous2,anonymous,0,0,0,0,5,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,8,6,6,0,1,0,0,0,11,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous6,anonymous,1,1,0,1,2,1,0,7,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,10,4,0,0,0,0,0,0,10,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\buildings\Origin.java,model.buildings.Origin,class,2,4,2,2,5,2,0,0,6,0.73333335,0.2,0.3,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,23,4,0,0,0,0,1,2,3,0,3,0,0,0,0,23,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous7,anonymous,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,1,0,0,1,0,0,0,5,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous8,anonymous,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,1,1,0,1,0,0,0,5,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\buildings\Park.java,model.buildings.Park,class,1,3,2,1,3,2,0,1,3,0.9333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,5,4,4,1,0,0,0,0,0,17,2,0,0,0,0,5,0,6,0,5,0,0,0,0,32,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous9,anonymous,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0,4,1,0,0,1,0,0,0,7,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous2,anonymous,0,0,0,0,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,1,1,3,0,1,1,0,0,0,7,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous3,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous4,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous5,anonymous,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\util\FileUtil.java,util.FileUtil,class,1,2,1,1,8,1,0,9,6,0.9375,0.0,0.0,4,4,4,0,0,0,5,0,0,0,4,4,0,4,0,0,4,0,6,36,7,0,3,0,0,9,0,8,1,8,1,0,0,0,23,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\BuildingsModel.java,model.BuildingsModel,class,15,18,3,15,22,2,0,6,7,0.5833334,0.1,0.1,6,0,5,1,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,73,3,3,2,0,0,0,9,11,4,6,3,0,0,0,43,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\Tick.java,model.Tick,class,0,13,13,0,8,1,8,0,20,0.75,0.14285715,0.14285715,8,0,8,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,0,30,4,0,0,0,0,0,0,4,0,4,0,0,0,0,23,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\massage\MassageOk.java,ui.massage.MassageOk,class,4,6,2,4,6,6,0,16,7,0.5833334,0.16666667,0.16666667,6,0,4,2,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,37,0,0,0,0,0,4,11,4,2,2,0,0,0,0,28,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\context\GameState.java,context.GameState,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,24,0,0,26,0,0,0,0,0,0,24,24,0,24,0,0,0,0,25,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\buildings\News.java,model.buildings.News,class,1,3,2,1,4,2,0,1,6,0.9736842,0.0,0.0,4,0,4,0,0,0,4,0,0,0,19,18,18,1,0,0,0,0,0,34,3,0,0,0,0,19,0,20,0,19,0,0,0,0,46,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous1,anonymous,0,0,0,0,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,1,1,3,0,1,1,0,0,0,7,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\EffectModel.java,model.EffectModel,class,3,6,3,3,12,2,0,5,11,0.8166667,0.13333334,0.2,6,0,6,0,0,0,6,0,0,0,10,0,0,9,0,1,0,0,0,49,2,0,0,0,2,104,5,18,5,10,1,0,0,0,42,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\card\HaveCard.java,model.card.HaveCard,class,2,3,1,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,1,3,0,0,0,0,0,0,8,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\Lands.java,ui.Lands,class,3,5,2,3,7,6,0,4,4,0.5,0.0,0.0,4,0,2,1,1,0,3,0,0,0,2,0,0,2,0,0,0,0,0,25,0,2,1,0,3,0,16,8,13,6,3,0,0,0,27,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\Players.java,ui.Players,class,4,6,2,4,10,6,0,8,6,0.6,0.16666667,0.16666667,5,0,2,1,2,0,4,0,0,0,2,0,0,2,0,0,0,0,0,32,0,1,2,0,0,2,8,8,4,4,2,0,0,0,30,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\card\TortoiseCard.java,model.card.TortoiseCard,class,2,4,2,2,5,2,0,0,8,0.6,0.1,0.1,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,21,3,0,0,0,0,2,2,5,0,1,0,0,0,0,12,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\card\ChangeCard.java,model.card.ChangeCard,class,2,3,1,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,1,3,0,0,0,0,0,0,6,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\Layer.java,ui.Layer,class,0,11,11,0,9,5,10,5,16,0.8024691,0.2777778,0.5833333,9,0,8,0,1,0,9,2,0,0,9,5,0,0,9,0,2,0,0,47,4,0,0,0,0,1,45,11,54,9,0,0,0,0,39,1025,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\PlayerInfo.java,ui.PlayerInfo,class,4,7,3,4,24,5,0,31,10,0.79464287,0.6666667,1.0,8,0,4,4,0,0,4,0,0,0,11,0,0,11,0,0,0,0,0,147,0,4,0,0,4,31,94,50,53,35,1,2,0,0,72,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\massage\MassageYesNo.java,ui.massage.MassageYesNo,class,4,6,2,4,6,6,0,15,7,0.6666667,0.16666667,0.16666667,6,0,4,2,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,40,0,0,0,0,0,3,15,5,3,4,0,0,0,0,27,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\control\Control.java,control.Control,class,31,41,10,31,243,1,0,145,340,0.8907104,0.35507247,0.76086956,61,0,24,37,0,0,24,0,0,0,15,2,2,13,0,0,0,0,33,837,17,7,64,0,32,151,312,108,192,95,4,1,0,0,128,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\DiceButton.java,ui.DiceButton,class,2,3,1,2,11,5,0,13,0,0.68253964,0.5555556,0.7777778,9,0,9,0,0,0,9,0,0,0,7,0,0,7,0,0,0,0,0,49,1,0,0,0,0,0,5,12,0,7,1,0,0,0,34,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\card\ReduceLevelCard.java,model.card.ReduceLevelCard,class,2,3,1,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,1,3,0,0,0,0,0,0,9,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\buildings\Point.java,model.buildings.Point,class,1,4,3,1,3,2,0,0,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,14,2,0,0,0,0,1,0,2,1,1,0,0,0,0,15,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\card\Card.java,model.card.Card,class,1,17,16,1,12,1,12,0,56,0.8611111,0.07575758,0.07575758,12,0,11,0,1,0,12,1,0,0,6,0,0,0,6,0,0,0,0,42,7,0,0,0,0,0,2,5,0,6,0,0,0,0,23,1025,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\Buildings.java,ui.Buildings,class,5,7,2,5,9,6,0,13,2,0.68,0.33333334,0.33333334,5,0,2,2,1,0,3,0,0,0,5,0,1,4,0,0,0,0,0,37,0,1,2,0,6,4,29,11,32,11,2,0,0,0,38,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig,class,5,7,2,5,13,6,0,38,39,0.8958332,0.0,0.0,10,0,2,8,0,0,2,0,0,0,24,0,0,24,0,0,2,0,5,366,6,3,0,0,0,52,102,53,29,51,1,15,0,0,88,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\Dice.java,ui.Dice,class,8,10,2,8,13,6,0,28,0,0.5833333,0.4,0.6666667,8,0,5,2,1,0,6,0,0,0,3,0,0,3,0,0,0,0,0,54,1,0,3,0,0,2,13,5,8,5,1,0,0,0,35,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous13,anonymous,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,4,1,0,0,1,0,0,0,7,-1,0
